固,cố,cứng,Các bức tường xung quanh một nhà thờ cũ (古) là rất  cứng  và chắc chắn.,21
焼,thiêu,đốt cháy,Tôi  đốt cháy  b&gt; ba mươi cái gậy.,21
塩,diêm,mặn,Thức ăn trên đĩa (皿) thì  mặn ,21
卵,noãn,trứng,Hãy đập vớ quả trứng,21
恥,sỉ,xấu hổ,Thật  là một sự  xấu hổ  nếu bạn không lắng nghe tiếng nói từ trái tim của bạn (心).,22
苦,khổ,"chịu,đau khổ","Nếu bạn ăn măng tây cũ(古),bạn sẽ  chịu đau ",22
感,cảm,đã cảm thấy,Tôi  cảm thấy  b&gt; bị sốc khi nhìn thấy một người đàn ông với một vũ khí.,22
困,khốn,rắc rối,Chúng tôi đang gặp  rắc rối  b&gt; vì có một cây lớn (木).,22
配,phối,"đạt được,cung cấp",Một người quỳ xuống để  đạt được  b&gt;  lợi ích (酒).,22
痛,thống,sự đau đớn,Tôi vượt qua hàng rào của bệnh viện với sự  đau đớn,22
笑,tiếu,cười,"Một người (人)đang  cười   ""Ke ke(ケケ)"".",22
怒,nộ,tức giận,Người phụ nữ(女) tức giận  với tôi.,22
悲,bi,buồn,Trái tim tôi (心) thì  buồn  b&gt; vì chàng trai ở phía sau quầy bar.,22
泣,khấp,khóc,Một người đang đứng(立) và khóc,22
辛,tân,đau,Đứng (立)trên một cái sào thì rất là  đau,22
幸,hạnh,hạnh phúc,Tôi có nhiều yên(円) dưới đất(土).Tôi rất hạnh phúc,22
念,niệm,nghĩ,"Bây giờ(今) ,tôi đang nghĩ về bạn.",22
残,tàn,còn lại,Ba (三) người chết (死) và chỉ có vũ khí của họ vẫn  còn lại  b&gt;,22
眠,miên,ngủ,Một người(民) thì đang ngủ với đôi mắt(目) đã khép.,22
情,tình,"cảm giác,cảm thấy",Tôi cảm giác màu xanh,22
決,quyết,quyết định,Chúng tôi đã quyết định tiết kiệm nước,23
卒,tốt,tốt nghiệp,Mười(十) người (人) đã tốt nghiệp,23
役,dịch,nhiệm vụ, Nhiệm vụ b&gt; của tôi  là để mang một hòn đá.,23
彼,bỉ,anh ấy,"Tôi đã cố gắng để nắm tay anh ta, nhưng  anh ấy đi đi.",23
皆,giai,mọi người,So sánh(比) mọi người ở trên tòa nhà trắng(白).Mọi người trông tương tự nhau.,23
違,vi,khác,Các đường phố thì phức tạp.Tôi nghĩ rằng tôi đang trên một con đường khác,23
徒,đồ,theo dõi,Người theo dõi chạy (走) trên đường.,23
練,luyện,luyện tập,Theo hướng đông () tôi luyện tập xoay sợi dây,23
受,thụ,nhận,Con người nhận các thứ từ tay đến tay,23
定,định,"chọn,quyết định,",Hãy chọn ngày để chuyển nhà,23
忘,vong,quên,Tôi quên xây dựng bức tường ở bên phải,23
覚,giác,"nhớ,hồi tưởng",Chúng tôi nhớ lại những gì chúng tôi đã nhìn(見) thấy ở trường,23
表,biểu,thể hiện,Cô  thể hiện  b&gt; niềm vui của cô bởi vì cái cây phát triển tốt.,23
復,phục,lặp lại,Mọi người đi lặp lại trên những con đường tương tự mỗi ngày(日).,23
授,thụ,hướng dẫn,Được  hướng dẫn  b&gt; giống như  nhận (受) điều từ một người nào đó.,23
比,tỉ,so sánh,Chúng đều là chữ kantakana　ヒ　?Hãy so sánh chúng.,23
要,"yêu, yếu",cần thiết,Người phụ nữ(女) giữ những thứ cần thiết trong cặp của cô ấy,24
踊,dũng,nhảy,Di chuyển chân của bạn (足) và  nhảy  trên hàng rào.,24
部,bộ,"chỗ,vùng",Một người đang đứng(立) ở chỗ nơi mà xe bus dừng,24
荷,hà,đồ đạc,Tôi có thể thấy bó cỏ  gắn ngoài hành lý  b&gt;.Cái gì (何) trong đó?,24
由,do,bởi vì,"Không mở hộp này,  vì  b&gt; có một cái gì đó đáng sợ có thể bật ra.",24
届,giới,"giao,chuyển",Một gói hàng được giao đến nhà tôi.,24
払,phất,trả,Tôi sẽ trả tiền.,24
濯,trạc,giặt,Ngày(日) nào bạn giặt quần áo của bạn?,24
宅,trạch,nhà,Tôi thích sống trong ngôi nhà của tôi,24
末,mạt,"kết thúc,cuối",Cái cây (木) thì đang ở thời kì cuối của sự sống,24
全,toàn,tất cả,Vua (王) quy định  tất cả  b&gt; trên các ngọn núi.,24
必,tất,chắc chắn,Tôi  chắc chắn  b&gt; sẽ giành chiến thắng trái tim của bạn (心).,24
利,lợi,"thuận lợi, bổ ích",Chúng tôi cắt tai của bông lúa để làm lợi,24
寝,tẩm,ngủ,Hai người thi đang ngủ,24
活,hoạt,"cơ động,nhanh nhẹn,linh hoạt",Tôi uống rất nhiều nước và trở nên  nhanh nhẹn b&gt; hơn,24
祭,tế,lễ hội,"Vào ngày  lễ hội , thịt được cung cấp trên một bàn thờ.",24
党,đảng,đảng chính trị,Anh trai tôi(兄) đã tham gia một đảng chính trị,25
係,hệ,kết nối,Mọi người đang  kết nối  với nhau như chủ đề (糸).,25
関,quan,quan hệ,Tôi đã mang quà đến cái cổng(門) để có mối  quan hệ tốt ,25
律,luật,quy định,Tôi đã viết(書) ra các quy định giao thông,25
済,tế,hoàn thành,Tôi đã hoàn thành viết các câu(文) trên tấm bảng,25
治,trị,"quản lý,cai trị",Tôi quản lý khu vực ven biển,25
争,tranh,"chống lại,xung đột",Người có vũ khí đã sẵn sàng cho một cuộc  xung đột ,25
和,hòa,"hòa bình, Nhật Bản",Bữa ăn của người Nhật đến từ gạo,25
平,bình,bằng phẳng,Cái cưa bây giờ thì bằng phẳng,25
戦,chiến,chiến tranh,Những loại thuốc độc khác nhau được sử dụng trong chiến tranh,25
政,chính,chính phủ, Chính phủ  b&gt; nên làm những điều đúng (正).,25
経,kinh,đi qua,Cày trên ruộng và quay sợi dây thì thời gian sẽ đi qua,25
法,pháp,luật,"Năm ngoái(去年) ,luật về nước đã được thực thi",25
際,tế,"dịp,đợt",Lễ hội (祭) là dịp đặc biệt cho mọi người,25
義,nghĩa,"ngay thẳng, chính đáng",Chiến đấu với bầy cừu là chính đáng,25
議,nghị,thảo luận,Họ đang  thảo luận  nếu nó là đúng (良) hay không.,25
泳,vịnh,bơi,Tôi bơi trong nước,26
疲,bì,kiệt sức,Anh ấy (彼) đã kiệt sức và đã đi đến bệnh viện,26
涼,lương,mát mẻ,Mưa làm  mát mẻ cả thủ đô(京),26
公,công,cộng đồng,Phục vụ cộng đồng là một công việc khó,26
込,vào,đông đúc,Mọi người đang đi vào trong(入) .Bên trong trở nên đông đúc hơn.,26
窓,song,cửa sổ,Hãy mở cửa sổ trái tim(心) bạn,26
形,hình,định hình,Tôi đang định hình một vài thứ,26
側,trắc,bên cạnh,Tôi đưa tiền và một con dao ở bên cạnh tôi,26
葉,diệp,lá,Thể giới(世) được bao phủ bởi cỏ và lá cây(木),26
連,liên,liên kết,Họ đã lái xe (車) của họ trên con đường dẫn(liên kết) tới đích,26
園,viên,công viên,Tôi đi đến công viên để nhày vào thứ bảy(土).,26
静,tĩnh,yên lặng,"Sau khi chiến đấu(争),bầu trời trở nên xanh(青) và địa điểm trở nên yên lặng",26
暖,noãn,ấm,"Khi bạn đưa tay năm lấy tay của những người bạn(友),you feel ấm áp hơn",26
景,cảnh,khoảng nhìn,"Vào một ngày nắng(日),bạn có thể kiếm một chỗ tốt ở thành phố(京).",26
記,kí,viết ra,Tôi đã viết ra những gì bạn nói.,26
遊,du,chơi,Đứa trẻ (子) với cái cờ đi ra ngoài để chơi,26
奥,áo,phía sau,Tôi để gạo(米) trong một cái hộp lớn(大) và đặt nó ở phía sau,27
結,kết,"gắn,nối",Tôi đã gắn các sợi dây (糸) và làm một cái bùa may mắn(吉),27
供,cung,cung cấp,Chúng tôi tụ tập (共) cung cấp cho bạn sự giúp đỡ.,27
若,nhược,"trẻ,non",Tôi ngắt những lá non với tay phải(左) của tôi.,27
息,tức,thở,"Để giữ cho nhịp đập trái tim(心) của chính(自) bạn,bạn phải thở",27
祖,tổ,tổ tiên,Mọi người thăm mộ  tổ tiên của họ và một số thứ khác.,27
育,dục,"lớn lên,nảy mầm","Tôi  lớn lên,ngắm nhìn mặt trăng(月).",27
将,tướng,người chỉ huy,Người chỉ huy đang suy nghĩ về tương lai.,27
招,chiêu,mời,Tôi sẽ mời bạn một bữa ăn.,27
性,tính,"giới tính,tình dục",Bạn có thể nói về giới tính của một ai đó khi họ được sinh ra.,27
娘,nương,con gái,Con gái của tôi là  một cô gái(女) tốt(良) ,27
老,lão,già,"Một ông già có một cái gậy,và một bà già thì đang ngồi xuống.",27
両,lưỡng,cả,Một người bán rong mang hàng trên cả hai vai của anh ấy.,27
共,cộng,"đồng nhất,kết hợp",Hãy cùng kết hợp lại.,27
婚,hôn,kết hôn,Người phụ nữ(女) đã thay đổi họ tên(氏) của cô ấy sau  đám cưới,27
吉,cát,chúc may mắn,"Một người kiếm sĩ(士) hét lên ""Chúc may mắn""",27
初,sơ,đầu tiên,"Khi bạn làm kimono,bạn phải cắt quần áo với  một cái dao (刀) đầu tiên",28
歳,tuế,tuổi,Hãy dừng(止) hỏi về tuổi của tôi.,28
枚,mai,"tờ,mảnh",Tôi làm những tờ giấy này từ cây(木).,28
次,thứ,"tiếp,kế tiếp","Một người kêu to với cái mồm mở rộng,""tiếp tục""",28
冊,sách,đếm sách vở,Bạn buộc nhiều trang giấy lại để tạo thành cuốn sách,28
階,giai,tầng,Mọi người(皆) đang ở tầng  trên của cái xe bus hai tầng.,28
号,hiệu,số,Hô to số của bạn,28
倍,bội,hai lần,Người đàn ông cao cao hơn hai lần so với người đàn ông lùn.,28
他,tha,khác,Tôi muốn có một con thú khác không phải là một con bọ cạp.,28
段,đoạn,"cầu thang,bậc thang",Chúng tôi đang làm bậc thang bằng đá,28
点,điểm,"hạt,chấm",Bốn cái chấm đã được đóng dấu.,28
億,ức,trăm triệu,Một trăm triệu người có những suy nghĩ(意) khác nhau.,28
番,phiên,"đợt,lượt",Họ lần lượt thu hoạch lúa(米) ở trên đồng(田).,28
最,tối,"hết sức, vô cùng",Để bắt （取）được mặt trời （日）là một điều vô cùng khó khăn,28
取,thủ,"bắt,cầm",Đừng có cầm tai của tôi.,28
々,"",sự lặp lại,Kí tự này chỉ là sự lặp lại.,28
投,đầu,"ném,quăng",Tôi ném hòn đá với tay của tôi.,29
勝,thắng,chiến thắng,"Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火).",29
成,thành,thực hiện,Tôi đã thực hiện nhiệm vụ với vũ khí.,29
対,đối,"phản đối,chống lại",Tôi phản đối bạn.,29
約,ước,xấp xỉ,Hãy lấy xấp xỉ số lượng sợi dây(糸).,29
束,thúc,"bó,gói",Anh ấy đã đưa cho tôi một bó hoa.,29
夢,mộng,"giấc mơ,ước mơ","Vào buổi tối(タ),tôi đã có một giấc mơ về cánh đồng.",29
選,tuyển,chọn lựa,Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).,29
守,thủ,bảo vệ,Cái khoá này sẽ bảo vệ ngôi nhà của bạn.,29
負,phụ,"thất bại,thua",Người thua thì trả tiền.,29
賛,tán,đánh giá,Chúng tôi đánh giá cao người chồng người đã mang lại động vât có vỏ(貝) lớn.,29
絶,tuyệt,"gián đoạn,ngưng trệ",Màu sắc (色) của sợi dây(糸) bị đứt đoạn,29
続,tục,tiếp tục,Tôi tiếp tục bán(売) những sợi dây(糸) này.,29
過,"qua, quá",vượt qua,Xin hãy vượt qua toà nhà to ở trên đường đó.,29
的,đích,"đích,mục đích",Nó là cái đích màu trắng (白) ,29
辞,từ,từ,Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.,29
席,tịch,"ghế,chỗ ngồi",Có 21 chỗ ngồi trong cái quán này,30
港,cảng,"cổng,bến tàu",Hãy gặp nhau(共) ở bến tàu,30
島,đảo,đảo,Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.,30
座,tọa,ngồi,Hai người(人) ngồi trên đất(土).,30
泊,bạc,sống,Chúng tôi đã ở cái khách sạn màu trắng(白) trên bờ biển.,30
駐,trú,"ở,sống",Ông chủ(主) và con ngựa(馬) của ông ấy sống ở đây.,30
速,tốc,"nhanh,sớm",Tôi đã chuyển(束) bó hoa một cách nhanh chóng,30
失,thất,mất,Chồng tôi bị  (衆) mất việc và anh ấy đang khóc,30
飛,phi,bay,Những con chim bay với đôi cánh giang rộng.,30
機,cơ,máy móc,Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).,30
鉄,thiết,"sắt,thép",Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).,30
遅,trì,muộn,Một trong những con cừu(羊) đã nghỉ lại và trở về muộn,30
船,thuyền,"tàu,thuyền",Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người,30
陸,lục,vùng đất,"Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus",30
橋,kiều,cầu,Có một cái cầu gỗ(木)  và một toà nhà,30
交,giao,vượt qua,Bố tôi (父) thì đang  băng qua ngã tư.,30
君,quân,"tướng,vua,chúa tể",Tướng b&gt; của tôi  cung cấp  các đơn đặt hàng với dùi cui và miệng (口).,31
星,tinh,ngôi sao,Bạn có nghĩ những ngôi sao được sinh ra  (生) từ mặt trời(日).,31
直,trực,"chỉnh sửa,trực tiếp","""Nhìn kìa! Nó bị vỡ rồi.""""Hãy sửa nó đi"".",31
神,thần,"chúa,đấng tối cao",Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa,31
信,tín,tin tưởng,Tôi tin những gì bạn nói(言).,31
相,"tương, tướng",đối mặt,Đặt đôi mắt của bạn (目) trên cây (木). Cái  cây và bạn đang đối mặt b&gt; với nhau,31
案,án,kế hoạch,Tôi dự trù đưa ra kế hoạch với những cái cây(木).,31
達,đạt,"đến,tới,đi đến",Những con chiên (羊) mang theo đất (土) cuối cùng  đến b&gt; đích của nó.,31
雪,tuyết,tuyết,"""Mưa(雨)?"".""Không,sờ đi.Nó là tuyết""",31
申,thân,nói,"Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder""",31
様,dạng,tình hình,"Một cái cây(木),con cừu(羊) và nước(水) tạo nên một tình hình về đồng cỏ gia súc",31
調,"điều, điệu",điều tra,Họ nói(言) họ sẽ điều tra xung quanh(周).,31
査,tra,kiểm tra,Chúng tôi đã kiểm tra ngôi mộ ở dưới cái cây(木).,31
談,đàm,nói chuyện,Hãy làm một cuộc nói chuyện gần đống lửa(火).,31
内,nội,ở trong,Một người(人) đang ở trong một cái hộp lớn,31
降,"giáng, hàng",xuống,Chúng tôi xuống ở bến xe bus.,31
放,phóng,"phóng thích,miễn trừ",Chúng tôi được phóng thích bên dưới lá cờ.,32
戻,lệ,trở lại,Anh ấy đã trở nên to lớn(大) và đã trở lại .Bây giờ anh ấy đang ở cửa(戸).,32
険,hiểm,"bước,giai đoạn,dốc",Một người (人) đang tìm kiếm ở một  dốc  b&gt; núi.,32
拾,thập,tìm lại,Tôi đã tìm lại được hoá đơn  10.000 yên từ thùng rác,32
捨,xả,"ném đi,bỏ",Tôi bỏ rác vào thùng vào các ngày thứ bảy(土).,32
無,vô,không,Ngôi nhà bị cháy và không có thứ gì qua khỏi,32
吸,hấp,hít vào,Tôi hít vào khói thuốc,32
横,hoành,bên cạnh,Bọn trẻ đang chơi bên trong một cái hộp bên cạnh một cái cây(木),32
歯,xỉ,răng,"Dừng(止) nói,và nhai cơm(米) kĩ với răng của bạn đi.",32
変,biến,"thay đổi,kì quái",Anh ấy đang mặc bộ quần áo kì quái ,32
細,tế,mỏng,Những cây lúa trên cánh đồng(田) thì mỏng như sợi dây(糸).,32
危,nguy,nguy hiểm,Nhìn hòn đá ở trên cái dốc dứng kìa.Người đó thì đang  nguy hiểm,32
伝,"truyền, truyện",truyền tải,Hai(二) người truyền tải một thông điệp,32
当,"đương, đáng","đâm,đập",Một mũi tên  đâm vào đích,32
絵,hội,tranh,Họ gặp (会) nhau và làm một bức tranh thêu,32
髪,phát,tóc,Bạn(友) tôi có tóc dài(長) ,32
