矢印,mũi tên,THỈ ẤN,13
無理矢理,ép buộc, LÍ THỈ LÍ,13
兄,em trai,HUYNH,13
お兄さん,anh trai,HUYNH,13
兄弟,em trai,HUYNH ĐỆ,13
義兄,anh rể,NGHĨA HUYNH,13
姉,em gái,"TỶ,TỈ",13
お姉さん,chị,"TỶ,TỈ",13
姉妹,chị gái,"TỶ,TỈ MUỘI",13
姉妹都市,chị em thành phố,"TỶ,TỈ MUỘI ĐÔ THỊ",13
弟,em trai,ĐỆ,13
兄弟,em trai,HUYNH ĐỆ,13
弟子,môn sinh,ĐỆ TỬ,13
義弟,anh rể,NGHĨA ĐỆ,13
妹,em gái,MUỘI,13
姉妹,chị gái,"TỶ,TỈ MUỘI",13
夫,chồng,PHU,13
夫妻,các cặp vợ chồng,PHU THÊ,13
夫婦,vợ chồng,PHU PHỤ,13
大丈夫,được rồi,ĐẠI  PHU,13
夫人,bà.,PHU NHÂN,13
工夫,phương sách,CÔNG PHU,13
丈夫な,lâu dài, PHU,13
住む,sống,TRỤ,13
住所,địa chỉ,TRỤ SỞ,13
住民,cư dân,TRỤ DÂN,13
住宅,nhà ở,TRỤ TRẠCH,13
衣食住,"thực phẩm, quần áo và nơi trú ẩn",Y THỰC TRỤ,13
移住する,xuất ngoại,DI TRỤ,13
糸,chủ đề,MỊCH,13
毛糸,len,MAO MỊCH,13
釣り糸,dây câu cá,ĐIẾU MỊCH,13
抜糸,tháo chỉ,BẠT MỊCH,13
氏名,tên,THỊ DANH,13
彼氏,bạn trai,BỈ THỊ,13
大野氏,họ ohno,ĐẠI DÃ THỊ,13
摂氏,bách phân,NHIẾP THỊ,13
華氏,nhiệt kế,HOA THỊ,13
氏神,thần bảo trợ,THỊ THẦN,13
羽,lông chim,VŨ,14
羽根,cánh,VŨ CĂN,14
一羽,một con chim,NHẤT VŨ,14
千羽,senba,THIÊN VŨ,14
羽毛,lông chim,VŨ MAO,14
漢字,nhân vật trung quốc,HÁN TỰ,14
漢和辞典,kanji,HÁN HÒA TỪ ĐIỂN,14
漢方薬,thuốc thảo dược trung quốc,HÁN PHƯƠNG DƯỢC,14
漢文,điển trung quốc,HÁN VĂN,14
字,nhân vật,TỰ,14
漢字,nhân vật trung quốc,HÁN TỰ,14
文字,nhân vật,VĂN TỰ,14
名字,họ,DANH TỰ,14
数字,số,"SỔ,SỐ TỰ",14
習字,viết văn,TẬP TỰ,14
活字,kiểu,HOẠT TỰ,14
ローマ字,bảng chữ cái la mã,TỰ,14
入学式,lễ nhập học,NHẬP HỌC THỨC,14
結婚式,kết hôn,KẾT HÔN THỨC,14
式,công thức,THỨC,14
正式な,chính thức,CHÁNH THỨC,14
洋式,phong cách phương tây,DƯƠNG THỨC,14
和式,kiểu nhật,HÒA THỨC,14
試験,thử,THÍ NGHIỆM,14
経験,kinh nghiệm,KINH NGHIỆM,14
実験,thí nghiệm,THỰC NGHIỆM,14
受験,kỳ thi tuyển sinh,THỤ NGHIỆM,14
体験,kinh nghiệm,THỂ NGHIỆM,14
宿題,việc nhà,TÚC ĐỀ,14
問題,vấn đề,VẤN ĐỀ,14
題,tiêu đề,ĐỀ,14
題名,tiêu đề,ĐỀ DANH,14
話題,chủ đề,THOẠI ĐỀ,14
議題,chương trình nghị sự,NGHỊ ĐỀ,14
課題,thách,KHÓA ĐỀ,14
主題,vấn đề,CHỦ ĐỀ,14
英語,anh,ANH NGỮ,14
英雄,anh hùng,ANH HÙNG,14
英国,nước anh,ANH QUỐC,14
英会話,đàm thoại tiếng anh,ANH HỘI THOẠI,14
英和辞典,từ điển anh-nhật bản,ANH HÒA TỪ ĐIỂN,14
和英辞典,nhật-anh từ điển,HÒA ANH TỪ ĐIỂN,14
問題,vấn đề,VẤN ĐỀ,14
質問,câu hỏi,CHẤT VẤN,14
問い,câu hỏi,VẤN,14
問い合わせ,tin nhắn của bạn,VẤN HỢP,14
訪問,tiếng kêu,PHÓNG VẤN,14
疑問,câu hỏi,NGHI VẤN,14
学問,học vấn,HỌC VẤN,14
問屋,bán buôn,VẤN ỐC,14
近い,gần,CẬN,15
近く,gần,CẬN,15
近所,vùng lân cận,CẬN SỞ,15
最近,mới đây,TỐI CẬN,15
近頃,mới đây,CẬN ,15
近代的な,tánh tích mới,CẬN ĐẠI ,15
禁止,cấm chỉ,CẤM CHỈ,15
中近東,trung và cận đông,TRUNG CẬN ĐÔNG,15
暑い,nóng,THỬ,15
蒸し暑い,ẩm ướt,CHƯNG THỬ,15
暑中見舞い,thư hỏi thăm mùa hè,THỬ TRUNG KIẾN VŨ,15
残暑,cuối hè ,TÀN THỬ,15
避暑地,thăm hỏi cuối hè,TỊ THỬ ĐỊA,15
寒い,lạnh,HÀN,15
寒気,ớn lạnh,HÀN KHÍ,15
寒気,ớn lạnh,HÀN KHÍ,15
寒帯,vùng băng giá,HÀN ĐỚI,15
寒風,gió lạnh,HÀN PHONG,15
低い,thấp,ĐÊ,15
最低,thấp nhất,TỐI ĐÊ,15
低下,hạ thấp,ĐÊ HẠ,15
低音,giọng trầm,ĐÊ ÂM,15
低気圧,áp lực thấp,ĐÊ KHÍ ÁP,15
肯定,tích cực,KHẲNG ĐỊNH,15
弱い,yếu,NHƯỢC,15
弱点,yếu đuối,NHƯỢC ĐIỂM,15
弱る,suy yếu,NHƯỢC,15
病弱,sức khỏe kém,BỆNH NHƯỢC,15
弱肉強食,luật rừng,NHƯỢC NHỤC CƯỜNG THỰC,15
弱気,gấu,NHƯỢC KHÍ,15
暗い,tối,ÁM,15
真っ暗,màu đen,CHÂN ÁM,15
暗記する,học thuộc lòng,ÁM KÍ,15
暗殺,sự ám sát,ÁM SÁT,15
暗証番号,số nhận dạng cá nhân,ÁM CHỨNG PHIÊN HÀO,15
豆,đậu,ĐẬU,15
豆腐,tàu hũ,ĐẬU HỦ,15
コーヒー豆,cà phê hạt,ĐẬU,15
枝豆,đậu nành xanh,CHI ĐẬU,15
大豆,đậu tương,ĐẠI ĐẬU,15
豆乳,sữa đậu nành,ĐẬU NHŨ,15
納豆,natto,NẠP ĐẬU,15
光,ánh sáng,QUANG,15
光る,sáng,QUANG,15
観光,du lịch,QUAN QUANG,15
日光,ánh sáng mặt trời,NHẬT QUANG,15
光線,tia,QUANG TUYẾN,15
光景,cảnh tượng,QUANG CẢNH,15
光熱費,chi phí tiện ích,QUANG NHIỆT PHÍ,15
止まる,dừng lại,CHỈ,16
止める,dừng lại,CHỈ,16
中止,"gián đoạn, ngưng",TRUNG CHỈ,16
止まれ,dừng lại,CHỈ,16
禁止する,cấm chỉ,CẤM CHỈ,16
停止する,dừng lại,ĐÌNH CHỈ,16
廃止する,bỏ,PHẾ CHỈ,16
防止する,để ngăn chặn,PHÒNG CHỈ,16
歩く,đi bộ,BỘ,16
散歩する,đi bộ,TÁN BỘ,16
一歩,bước đi,NHẤT BỘ,16
進歩,tiến bộ,TIẾN BỘ,16
歩道,đường đi bộ,BỘ ĐẠO,16
歩み,đi dạo,BỘ,16
歩合,hoa hồng,BỘ HỢP,16
歩行者,người đi bộ,BỘ HÀNH GIẢ,16
洗う,rửa,TẨY,16
お手洗い,phòng vệ sinh,THỦ TẨY,16
洗濯する,rửa,TẨY TRẠC,16
洗剤,bột giặt,TẨY TỄ,16
洗顔,rửa mặt,TẨY NHAN,16
洗礼,phép rửa,TẨY LỄ,16
急に,đột ngột,CẤP,16
急ぐ,vội vàng,CẤP,16
急行,phát biểu,CẤP HÀNH,16
特急,tốc hành,ĐẶC CẤP,16
至急,khẩn cấp,CHÍ CẤP,16
緊急,khẩn cấp,KHẨN CẤP,16
緊急者,người cấp cứu,KHẨN CẤP GIẢ,16
急用,kinh doanh cấp bách,CẤP DỤNG,16
閉まる,gần,BẾ,16
閉める,gần,BẾ,16
閉じる,gần,BẾ,16
閉会する,đóng cửa để,BẾ HỘI,16
閉店,đóng,BẾ ĐIẾM,16
閉鎖,đóng kín,BẾ TỎA,16
閉口する,nó được đóng,BẾ KHẨU,16
引く,kéo,DẪN,16
引き出し,ngăn kéo,DẪN XUẤT,16
引き出す,rút ra,DẪN XUẤT,16
引っ越す,chuyển động,DẪN VIỆT,16
引き分け,rút ra,DẪN ,16
割り引き,giảm giá,CÁT DẪN,16
引用,trích dẫn,DẪN DỤNG,16
引力,sức hút,DẪN LỰC,16
知る,biết,TRI,16
知らせる,báo,TRI,16
知り合い,sự quen biết,TRI HỢP,16
承知する,hãy nhận biết,THỪA TRI,16
知人,sự quen biết,TRI NHÂN,16
知識,kiến thức,TRI THỨC,16
知性,sự thông minh,TRI TÍNH,16
知事,thống đốc,TRI SỰ,16
医者,bác sĩ,Y GIẢ,17
医学,y học,Y HỌC,17
歯医者,nha sĩ,XỈ Y GIẢ,17
医院,dưỡng đường,Y VIỆN,17
医療,chăm sóc y tế,Y LIỆU,17
医師,bác sĩ,Y SƯ,17
医薬品,dược phẩm,Y DƯỢC PHẨM,17
終わる,đầu,CHUNG,17
終わり,đầu,CHUNG,17
終える,hoàn thành,CHUNG,17
最終,cuối cùng,TỐI CHUNG,17
終了,đầu,CHUNG LIỄU,17
終電,chuyến cuối,CHUNG ĐIỆN,17
終点,điểm cuối,CHUNG ĐIỂM,17
始終,từ đầu đến cuối,THỦY CHUNG,17
石,đá,THẠCH,17
宝石,ngọc,BẢO THẠCH,17
石鹸,xà bông,THẠCH ,17
石油,dầu,THẠCH DU,17
石炭,than đá,THẠCH THAN,17
磁石,nam châm,TỪ THẠCH,17
留学する,du học,LƯU HỌC,17
留学生,sinh viên nước ngoài,"LƯU HỌC SANH,SINH",17
留守番電話,máy trả lời,LƯU THỦ PHIÊN ĐIỆN THOẠI,17
留める,đóng lại,LƯU,17
書留,đăng ký,THƯ LƯU,17
有名な,nổi danh,HỮU DANH,17
有る,có,HỮU,17
有料,thuế đường,HỮU LIỆU,17
有利な,thuận tiện,HỮU LỢI,17
有効な,có hiệu lực,HỮU HIỆU,17
有能な,thẩm quyền,HỮU NĂNG,17
有り難い,chân phước,HỮU NAN,17
有無,sự hiện diện hay vắng mặt,HỮU ,17
工業,công nghiệp,CÔNG NGHIỆP,17
授業,học phí,THỤ NGHIỆP,17
卒業,tốt nghiệp,TỐT NGHIỆP,17
職業,nghề,CHỨC NGHIỆP,17
企業,công ty,XÍ NGHIỆP,17
営業宇宙,không gian bán hàng,DOANH NGHIỆP VŨ TRỤ,17
自業自得,tự làm tự chịu,TỰ NGHIỆP TỰ ĐẮC,17
農業,nông nghiệp,NÔNG NGHIỆP,17
働く,công việc,ĐỘNG,17
共働き,hai thu nhập,CỘNG ĐỘNG,17
働き者,chăm chỉ,ĐỘNG GIẢ,17
労働,việc làm,LAO ĐỘNG,17
労働者,công nhân,LAO ĐỘNG GIẢ,17
労働組合,liên hiệp,LAO ĐỘNG TỔ HỢP,17
仕事,công việc,SĨ SỰ,17
仕方,đường,SĨ PHƯƠNG,17
仕上げる,hoàn thành,SĨ THƯỢNG,17
仕返し,trả thù,SĨ PHẢN,17
奉仕活動,vượt hơn,PHỤNG SĨ HOẠT ĐỘNG,17
仕える,phục vụ,SĨ,17
給仕,phục vụ,CẤP SĨ,17
図書館,thư viện,ĐỒ THƯ QUÁN,18
地図,bản đồ,ĐỊA ĐỒ,18
図書館,thư viện,ĐỒ THƯ QUÁN,18
図表,đồ thị,ĐỒ BIỂU,18
合図,cây cơ bida,HỢP ĐỒ,18
意図,ý định,Ý ĐỒ,18
図る,kế hoạch,ĐỒ,18
図書館,thư viện,ĐỒ THƯ QUÁN,18
映画館,rạp chiếu phim,ÁNH HỌA QUÁN,18
大使館,tòa đại sứ,ĐẠI SỬ QUÁN,18
旅館,quán trọ,LỮ QUÁN,18
会館,đại sảnh,HỘI QUÁN,18
美術館,viện bảo tàng,MĨ THUẬT QUÁN,18
博物館,viện bảo tàng,BÁC VẬT QUÁN,18
水族館,bể nuôi cá,THỦY TỘC QUÁN,18
借りる,thuê,TÁ,18
借家,nhà cho thuê,TÁ GIA,18
借金,nợ nần,TÁ KIM,18
借地,nhà cho mướn,TÁ ĐỊA,18
貸し借り,cho vay và đi vay,THẢI TÁ,18
貸す,cho vay,THẢI,18
貸し出し,cho vay,THẢI XUẤT,18
貸し切り,hiến chương,THẢI THIẾT,18
賃貸マンション,căn hộ cho thuê,NHẪM THẢI,18
世界,thế giới,THẾ GIỚI,18
世話,chăm sóc,THẾ THOẠI,18
世紀,thế kỷ,THẾ KỈ,18
世間,thế giới,THẾ GIAN,18
世代,thế hệ,THẾ ĐẠI,18
世の中,thế giới,THẾ TRUNG,18
世論,ý kiến ​​công chúng,THẾ LUẬN,18
お世辞,nịnh hót,THẾ TỪ,18
世界,thế giới,THẾ GIỚI,18
限界,giới hạn,HẠN GIỚI,18
境界,ranh giới,CẢNH GIỚI,18
政界,chính trị thế giới,"CHÍNH,CHÁNH GIỚI",18
視界,thị giác,THỊ GIỚI,18
業界,công nghiệp,NGHIỆP GIỚI,18
市民,công dân,THỊ DÂN,18
国民,quốc dân,QUỐC DÂN,18
住民,cư dân,TRỤ DÂN,18
民主主義,chế độ dân chủ,DÂN CHỦ CHỦ NGHĨA,18
民族,cuộc đua,DÂN TỘC,18
難民,người tị nạn,NAN DÂN,18
民,người,DÂN,18
民間,riêng,DÂN GIAN,18
意味,ý nghĩa,Ý VỊ,18
注意する,chú ý,CHÚ Ý,18
意見,ý kiến,Ý KIẾN,18
用意する,chuẩn bị,DỤNG Ý,18
好意,ủng hộ,HẢO Ý,18
意外な,làm ngạc nhiên,Ý NGOẠI,18
意思,mục đích,Ý TƯ,18
意地悪な,nghĩa là,Ý ĐỊA ÁC,18
顔,mặt,NHAN,19
笑顔,nụ cười,TIẾU NHAN,19
洗顔,rửa mặt,TẨY NHAN,19
顔つき,nhìn,NHAN,19
似顔絵,chân dung,TỰ NHAN HỘI,19
特別な,đặc biệt,ĐẶC BIỆT,19
特に,đặc biệt,ĐẶC,19
特急電車,tàu tốc hành,ĐẶC CẤP ĐIỆN XA,19
独特な,không bình thường,ĐỘC ĐẶC,19
特色,đặc tính,ĐẶC SẮC,19
特徴,tính năng,ĐẶC TRƯNG,19
特技,kỹ năng đặc biệt,ĐẶC KĨ,19
竹,cây tre,TRÚC,19
竹の子,măng tre,TRÚC TỬ,19
竹林,rừng tre,TRÚC LÂM,19
答える,trả lời,ĐÁP,19
答え,sự trả lời,ĐÁP,19
答案,giấy kiểm tra,ĐÁP ÁN,19
解答,lời giải,GIẢI ĐÁP,19
回答,câu trả lời,HỒI ĐÁP,19
返答,câu trả lời,PHẢN ĐÁP,19
同じ,giống nhau,ĐỒNG,19
同時,cùng một lúc,ĐỒNG THỜI,19
同僚,bạn đồng nghiệp,ĐỒNG LIÊU,19
共同,kết hợp,CỘNG ĐỒNG,19
同級生,bạn cùng trường,"ĐỒNG CẤP SANH,SINH",19
同情する,thông cảm,ĐỒNG TÌNH,19
同封する,kèm theo,ĐỒNG PHONG,19
集める,sưu tầm,TẬP,19
集まる,tụ họp,TẬP,19
募集する,tuyển mộ,MỘ TẬP,19
集会,tập hợp,TẬP HỘI,19
集中する,tập trung,TẬP TRUNG,19
集団,dân số,TẬP ĐOÀN,19
集う,họp lại,TẬP,19
～以上,hoặc nhiều hơn để,DĨ THƯỢNG,19
～以下,hoặc ít hơn để,DĨ HẠ,19
～以外,trừ ~,DĨ NGOẠI,19
～以内,trong thời hạn ~,DĨ NỘI,19
以前,trước,DĨ TIỀN,19
以後,sau đó,DĨ HẬU,19
～以来,kể từ ~,DĨ LAI,19
場所,vị trí,"TRÀNG,TRƯỜNG SỞ",20
場合,trường hợp,"TRÀNG,TRƯỜNG HỢP",20
会場,địa điểm,"HỘI TRÀNG,TRƯỜNG",20
工場,nhà máy,"CÔNG TRÀNG,TRƯỜNG",20
売り場,bộ,"MẠI TRÀNG,TRƯỜNG",20
駐車場,đậu xe,"TRÚ XA TRÀNG,TRƯỜNG",20
広場,quảng trường,"QUẢNG TRÀNG,TRƯỜNG",20
市場,thị trường,"THỊ TRÀNG,TRƯỜNG",20
どんな所,chổ nào,SỞ,20
台所,nhà bếp,THAI SỞ,20
住所,địa chỉ,TRỤ SỞ,20
近所,vùng lân cận,CẬN SỞ,20
場所,vị trí,"TRÀNG,TRƯỜNG SỞ",20
事務所,văn phòng,SỰ VỤ SỞ,20
市役所,toà thị chính,THỊ DỊCH SỞ,20
食堂,quán ăn tự phục vụ,THỰC ĐƯỜNG,20
講堂,giảng đường,GIẢNG ĐƯỜNG,20
堂々と,đế vương,ĐƯỜNG,20
公会堂,tòa thị chính,CÔNG HỘI ĐƯỜNG,20
国会議事堂,nhà quốc hội,QUỐC HỘI NGHỊ SỰ ĐƯỜNG,20
長野県,quận nagano,TRƯỜNG DÃ HUYỆN,20
県庁,chính quyền tỉnh,HUYỆN SẢNH,20
県知事,chủ tịch quận,HUYỆN TRI SỰ,20
県立,quận,HUYỆN LẬP,20
都道府県,tình thành,ĐÔ ĐẠO PHỦ HUYỆN,20
池,ao,TRÌ,20
電池,ắc quy,ĐIỆN TRÌ,20
溜め池,ao, TRÌ,20
貯水池,bể chứa nước,TRỮ THỦY TRÌ,20
用水地,vùng nước,DỤNG THỦY ĐỊA,20
品物,hàng hóa,PHẨM VẬT,20
日曜便,các chuyến bay chủ nhật,NHẬT DIỆU TIỆN,20
製品,sản phẩm,CHẾ PHẨM,20
必需品,cần thiết,TẤT NHU PHẨM,20
作品,công việc,TÁC PHẨM,20
上品な,tao nhã,THƯỢNG PHẨM,20
下品な,không đứng đắn,HẠ PHẨM,20
食料品,tạp hóa,THỰC LIỆU PHẨM,20
通る,đi qua,THÔNG,20
通う,đi học,THÔNG,20
通り,đường phố,THÔNG,20
交通,giao thông,GIAO THÔNG,20
通訳,sự giải thích,THÔNG DỊCH,20
普通の,thường dùng,PHỔ THÔNG,20
通学,giao hoán,THÔNG HỌC,20
通勤,đi lại,THÔNG CẦN,20
丸い,tròn,HOÀN,21
丸い,tròn,HOÀN,21
丸める,tròn,HOÀN,21
弾丸,đạn,"ĐÀN,ĐẠN HOÀN",21
冷たい,lạnh,LÃNH,21
冷える,mát mẻ,LÃNH,21
冷やす,mát mẻ,LÃNH,21
冷ます,mát mẻ,LÃNH,21
冷蔵庫,tủ lạnh,LÃNH TÀNG KHỐ,21
冷房,làm lạnh,LÃNH PHÒNG,21
冷凍する,đông lại,LÃNH ĐÔNG,21
冷静な,yên lặng,LÃNH TĨNH,21
甘い,ngọt,CAM,21
甘やかす,âu yếm,CAM,21
甘える,nịnh nọt trên,CAM,21
甘味料,viên ngọt,CAM VỊ LIỆU,21
果物,trái cây,QUẢ VẬT,21
効果,hiệu ứng,HIỆU QUẢ,21
果実,trái cây,QUẢ THỰC,21
果たして,thực sự,QUẢ,21
成果,kết quả,THÀNH QUẢ,21
卵,trứng,NOÃN,21
卵黄,lòng đỏ trứng,NOÃN HOÀNG,21
卵白,lòng trắng trứng,NOÃN BẠCH,21
卵焼き,trứng chiên,NOÃN THIÊU,21
塩,muối,DIÊM,21
塩荒い,muối thô,DIÊM HOANG,21
食塩,muối,THỰC DIÊM,21
塩分,muối,DIÊM ,21
塩水,nước muối,DIÊM THỦY,21
辛い,đau,TÂN,22
塩辛い,mặn,DIÊM TÂN,22
香辛料,đồ gia vị,HƯƠNG TÂN LIỆU,22
辛抱,kiên nhẫn,TÂN BÃO,22
辛し,tsurashi,TÂN,22
辛い,đau,TÂN,22
焼く,nướng,THIÊU,21
焼ける,đốt cháy,THIÊU,21
夕焼け,lúc mặt trời lặn,TỊCH THIÊU,21
日焼け,cháy nắng,NHẬT THIÊU,21
焼き鳥,cá nướng,THIÊU ĐIỂU,21
焼肉,thịt nướng,THIÊU NHỤC,21
燃焼,sự cháy,NHIÊN THIÊU,21
固い,chắc chắn,CỐ,21
固まる,chắc chắn,CỐ,21
固体,chắc,CỐ THỂ,21
固定,đông lại,CỐ ĐỊNH,21
頑固な,bướng bỉnh,NGOAN CỐ,21
固有の,đặc biệt,CỐ HỮU,21
一個,cái,NHẤT CÁ,21
個人,cá nhân,CÁ NHÂN,21
個人主義,chủ nghĩa cá nhân,CÁ NHÂN CHỦ NGHĨA,21
個展,chương solo,CÁ TRIỂN,21
個性,cá nhân,CÁ TÍNH,21
個数,số,"CÁ SỔ,SỐ",21
個室,phòng riêng,CÁ THẤT,21
泣く,khóc,KHẤP,22
泣き声,khóc,KHẤP THANH,22
泣き虫,tiếng khóc trẻ con,KHẤP TRÙNG,22
嬉し泣き,tôi đã khóc trong niềm vui,HI KHẤP,22
号泣する,khóc để,HÀO KHẤP,22
怒る,nổi giận,NỘ,22
怒り,sự phẫn nộ,NỘ,22
怒鳴り,la hét,NỘ MINH,22
悲しい,buồn,BI,22
悲しむ,thương tiếc,BI,22
悲劇,thảm kịch,BI KỊCH,22
悲惨な,khốn khổ,BI THẢM,22
悲観する,hãy nhìn vào mặt tối của sự vật,BI QUAN,22
痛い,đau,THỐNG,22
痛み,đau,THỐNG,22
頭痛,đau đầu,ĐẦU THỐNG,22
苦痛,đau,KHỔ THỐNG,22
痛み止め,thuốc giảm đau,THỐNG CHỈ,22
腹痛,đau bụng,PHÚC THỐNG,22
腰痛,đau lưng,YÊU THỐNG,22
心配する,lo,TÂM PHỐI,22
配る,trao,PHỐI,22
配達,giao hàng,PHỐI ĐẠT,22
支配,quyền thống trị,CHI PHỐI,22
配偶者,vợ,PHỐI NGẪU GIẢ,22
支配人,người quản lý,CHI PHỐI NHÂN,22
宅配便,giao hàng tận nhà,TRẠCH PHỐI TIỆN,22
困る,khó,KHỐN,22
困難な,khó khăn,KHỐN NAN,22
貧困,nghèo nàn,BẦN KHỐN,22
困惑,puzzle,KHỐN HOẶC,22
感じる,cảm nhận,CẢM,22
感じ,cảm nhận,CẢM,22
感動する,hãy ấn tượng,CẢM ĐỘNG,22
感謝,cảm ơn,CẢM TẠ,22
感想,những ấn tượng,CẢM TƯỞNG,22
感激する,truyền cảm,CẢM KÍCH,22
感心する,chiêm ngưỡng,CẢM TÂM,22
覚える,nhớ lại,GIÁC,23
感覚,feeling,CẢM GIÁC,23
目が覚める,thức dậy,MỤC GIÁC,23
自覚する,thực hiện,TỰ GIÁC,23
味覚,mùi vị,VỊ GIÁC,23
視覚,thị lực,THỊ GIÁC,23
目覚まし時計,đồng hồ báo thức,MỤC GIÁC THỜI KẾ,23
忘れる,quên,VONG,23
忘れ物,điều trái phía sau,VONG VẬT,23
忘れっぽい,hay quên,VONG,23
忘年会,tổng kết cuối năm,VONG NIÊN HỘI,23
予定,kế hoạch,DỮ ĐỊNH,23
定休日,kỳ nghỉ thường xuyên,ĐỊNH HƯU NHẬT,23
決定,phán quyết,QUYẾT ĐỊNH,23
肯定する,xác nhận,KHẲNG ĐỊNH,23
否定する,từ chối,PHỦ ĐỊNH,23
勘定,trương mục,KHÁM ĐỊNH,23
定期券,vé xem thể thao trong mùa,ĐỊNH KÌ KHOÁN,23
定める,thiết,ĐỊNH,23
受ける,nhận,THỤ,23
受付/受け付け,tiếp nhận/chấp nhận,THỤ PHÓ THỤ PHÓ,23
受験,kỳ thi tuyển sinh,THỤ NGHIỆM,23
受け取る,nhận,THỤ THỦ,23
受かる,đèo,THỤ,23
受け身/受身,bị động/thụ động,THỤ  THỤ ,23
受信,tiếp tân,THỤ TÍN,23
練習,tập luyện,LUYỆN TẬP,23
訓練,đào tạo,HUẤN LUYỆN,23
練る,nhào,LUYỆN,23
試練,thử thách,THÍ LUYỆN,23
洗練,tinh tế,TẨY LUYỆN,23
未練,hối tiếc,VỊ LUYỆN,23
生徒,sinh viên,"SANH,SINH ĐỒ",23
徒歩で,bằng chân,ĐỒ BỘ,23
イスラム教徒,hồi giáo,GIÁO ĐỒ,23
キリスト教徒,đạo Cơ đốc,GIÁO ĐỒ,23
踊る,nhảy múa,DŨNG,24
踊り,nhảy,DŨNG,24
日本舞踊,múa cổ điển nhật bản,NHẬT BỔN VŨ DŨNG,24
盆踊り,múa Bon,BỒN DŨNG,24
違う,khác nhau,VI,23
間違える,sai lầm,GIAN VI,23
間違い,sai lầm,GIAN VI,23
違い,khác nhau,VI,23
違反,sự vi phạm,VI PHẢN,23
勘違い,sự hiểu lầm,KHÁM VI,23
相違,khác nhau,TƯƠNG VI,23
皆さん,những người,GIAI,23
皆,những người,GIAI,23
皆勤,perfect tham dự,GIAI CẦN,23
皆目,toàn bộ,GIAI MỤC,23
皆無,hư không,GIAI ,23
彼,anh ấy,BỈ,23
彼ら,họ,BỈ,23
彼女,cô ấy,BỈ NỮ,23
彼氏,bạn trai,BỈ THỊ,23
彼岸,tuần phân điểm,BỈ NGẠN,23
全部,tất cả,TOÀN BỘ,24
部屋,phòng,BỘ ỐC,24
部長,người quản lý,BỘ TRƯỜNG,24
一部,một số,NHẤT BỘ,24
テニス部,câu lạc bộ tennis,BỘ,24
工学部,bộ phận kỹ thuật,CÔNG HỌC BỘ,24
大部分,đa số,ĐẠI BỘ ,24
荷物,hành lý,HÀ VẬT,24
荷造り,đóng gói,HÀ TẠO,24
重荷,gánh nặng,TRỌNG HÀ,24
入荷,khi hàng,NHẬP HÀ,24
出荷,lô hàng,XUẤT HÀ,24
自由,sự tự do,TỰ DO,24
理由,lý do,LÍ DO,24
パリ経由,via paris,KINH DO,24
不自由な,bất tiện,BẤT TỰ DO,24
由来,gốc,DO LAI,24
由緒ある,mùa hái nho,DO TỰ,24
届ける,giao hàng,GIỚI,24
届く,đến,GIỚI,24
婚姻届,đăng ký kết hôn,HÔN NHÂN GIỚI,24
欠席届,thông báo nghỉ,KHIẾM TỊCH GIỚI,24
届け出る,báo cáo,GIỚI XUẤT,24
払う,trả,PHẤT,24
支払い,thanh toán,CHI PHẤT,24
払い戻す,refund,PHẤT LỆ,24
払い込む,thanh toán bằng,PHẤT VÀO,24
払拭する,gạt sang một bên,PHẤT ,24
選択する,lựa chọn,TUYỂN TRẠCH,24
洗濯物,giặt ủi,TẨY TRẠC VẬT,24
洗濯機,may giặt,TẨY TRẠC CƠ,24
お宅,ngôi nhà của bạn,TRẠCH,24
帰宅,trở về nhà,QUY TRẠCH,24
自宅,nhà,TỰ TRẠCH,24
住宅,nhà ở,TRỤ TRẠCH,24
宅配便,giao hàng tận nhà,TRẠCH PHỐI TIỆN,24
社宅,nhà ở thuộc công ty,XÃ TRẠCH,24
平日,ngày trong tuần,BÌNH NHẬT,25
平らな,bằng phẳng,BÌNH,25
平和,hòa bình,BÌNH HÒA,25
平成,heisei,BÌNH THÀNH,25
平均,trung bình,BÌNH QUÂN,25
公平,công bằng,CÔNG BÌNH,25
平等,bình đẳng,BÌNH ĐẲNG,25
平たい,bằng phẳng,BÌNH,25
戦う,cuộc chiến đấu,CHIẾN,25
戦争,chiến tranh,CHIẾN TRANH,25
戦い,cuộc chiến đấu,CHIẾN,25
作戦,chiến lược,TÁC CHIẾN,25
冷戦,chiến tranh lạnh,LÃNH CHIẾN,25
反戦,chống chiến tranh,PHẢN CHIẾN,25
挑戦,thách,KHIÊU CHIẾN,25
戦,chiến tranh,CHIẾN,25
政治,chính trị,"CHÍNH,CHÁNH TRỊ",25
政治家,chính trị gia,"CHÍNH,CHÁNH TRỊ GIA",25
政党,buổi tiệc,"CHÍNH,CHÁNH ĐẢNG",25
政府,chính phủ,"CHÍNH,CHÁNH PHỦ",25
行政,chính phủ,"HÀNH CHÍNH,CHÁNH",25
財政,tài chánh,"TÀI CHÍNH,CHÁNH",25
政権,chế độ,"CHÍNH,CHÁNH QUYỀN",25
政策,chính sách,"CHÍNH,CHÁNH SÁCH",25
経験,kinh nghiệm,KINH NGHIỆM,25
経済,kinh tế,KINH TẾ,25
パリ経由,theo đường paris,KINH DO,25
経営,quản lý,KINH DOANH,25
神経,thần kinh,THẦN KINH,25
