矢印,THỈ ẤN,mũi tên,13
無理矢理, LÍ THỈ LÍ,ép buộc,13
兄,HUYNH,em trai,13
お兄さん,HUYNH,anh trai,13
兄弟,HUYNH ĐỆ,em trai,13
義兄,NGHĨA HUYNH,anh rể,13
姉,"TỶ,TỈ",em gái,13
お姉さん,"TỶ,TỈ",chị,13
姉妹,"TỶ,TỈ MUỘI",chị gái,13
姉妹都市,"TỶ,TỈ MUỘI ĐÔ THỊ",chị em thành phố,13
弟,ĐỆ,em trai,13
兄弟,HUYNH ĐỆ,em trai,13
弟子,ĐỆ TỬ,môn sinh,13
義弟,NGHĨA ĐỆ,anh rể,13
妹,MUỘI,em gái,13
姉妹,"TỶ,TỈ MUỘI",chị gái,13
夫,PHU,chồng,13
夫妻,PHU THÊ,các cặp vợ chồng,13
夫婦,PHU PHỤ,vợ chồng,13
大丈夫,ĐẠI  PHU,được rồi,13
夫人,PHU NHÂN,bà.,13
工夫,CÔNG PHU,phương sách,13
丈夫な, PHU,lâu dài,13
住む,TRỤ,sống,13
住所,TRỤ SỞ,địa chỉ,13
住民,TRỤ DÂN,cư dân,13
住宅,TRỤ TRẠCH,nhà ở,13
衣食住,Y THỰC TRỤ,"thực phẩm, quần áo và nơi trú ẩn",13
移住する,DI TRỤ,xuất ngoại,13
糸,MỊCH,chủ đề,13
毛糸,MAO MỊCH,len,13
釣り糸,ĐIẾU MỊCH,dây câu cá,13
抜糸,BẠT MỊCH,tháo chỉ,13
氏名,THỊ DANH,tên,13
彼氏,BỈ THỊ,bạn trai,13
大野氏,ĐẠI DÃ THỊ,họ ohno,13
摂氏,NHIẾP THỊ,bách phân,13
華氏,HOA THỊ,nhiệt kế,13
氏神,THỊ THẦN,thần bảo trợ,13
羽,VŨ,lông chim,14
羽根,VŨ CĂN,cánh,14
一羽,NHẤT VŨ,một con chim,14
千羽,THIÊN VŨ,senba,14
羽毛,VŨ MAO,lông chim,14
漢字,HÁN TỰ,nhân vật trung quốc,14
漢和辞典,HÁN HÒA TỪ ĐIỂN,kanji,14
漢方薬,HÁN PHƯƠNG DƯỢC,thuốc thảo dược trung quốc,14
漢文,HÁN VĂN,điển trung quốc,14
字,TỰ,nhân vật,14
漢字,HÁN TỰ,nhân vật trung quốc,14
文字,VĂN TỰ,nhân vật,14
名字,DANH TỰ,họ,14
数字,"SỔ,SỐ TỰ",số,14
習字,TẬP TỰ,viết văn,14
活字,HOẠT TỰ,kiểu,14
ローマ字,TỰ,bảng chữ cái la mã,14
入学式,NHẬP HỌC THỨC,lễ nhập học,14
結婚式,KẾT HÔN THỨC,kết hôn,14
式,THỨC,công thức,14
正式な,CHÁNH THỨC,chính thức,14
洋式,DƯƠNG THỨC,phong cách phương tây,14
和式,HÒA THỨC,kiểu nhật,14
試験,THÍ NGHIỆM,thử,14
経験,KINH NGHIỆM,kinh nghiệm,14
実験,THỰC NGHIỆM,thí nghiệm,14
受験,THỤ NGHIỆM,kỳ thi tuyển sinh,14
体験,THỂ NGHIỆM,kinh nghiệm,14
宿題,TÚC ĐỀ,việc nhà,14
問題,VẤN ĐỀ,vấn đề,14
題,ĐỀ,tiêu đề,14
題名,ĐỀ DANH,tiêu đề,14
話題,THOẠI ĐỀ,chủ đề,14
議題,NGHỊ ĐỀ,chương trình nghị sự,14
課題,KHÓA ĐỀ,thách,14
主題,CHỦ ĐỀ,vấn đề,14
英語,ANH NGỮ,anh,14
英雄,ANH HÙNG,anh hùng,14
英国,ANH QUỐC,nước anh,14
英会話,ANH HỘI THOẠI,đàm thoại tiếng anh,14
英和辞典,ANH HÒA TỪ ĐIỂN,từ điển anh-nhật bản,14
和英辞典,HÒA ANH TỪ ĐIỂN,nhật-anh từ điển,14
問題,VẤN ĐỀ,vấn đề,14
質問,CHẤT VẤN,câu hỏi,14
問い,VẤN,câu hỏi,14
問い合わせ,VẤN HỢP,tin nhắn của bạn,14
訪問,PHÓNG VẤN,tiếng kêu,14
疑問,NGHI VẤN,câu hỏi,14
学問,HỌC VẤN,học vấn,14
問屋,VẤN ỐC,bán buôn,14
近い,CẬN,gần,15
近く,CẬN,gần,15
近所,CẬN SỞ,vùng lân cận,15
最近,TỐI CẬN,mới đây,15
近頃,CẬN ,mới đây,15
近代的な,CẬN ĐẠI ,tánh tích mới,15
禁止,CẤM CHỈ,cấm chỉ,15
中近東,TRUNG CẬN ĐÔNG,trung và cận đông,15
暑い,THỬ,nóng,15
蒸し暑い,CHƯNG THỬ,ẩm ướt,15
暑中見舞い,THỬ TRUNG KIẾN VŨ,thư hỏi thăm mùa hè,15
残暑,TÀN THỬ,cuối hè ,15
避暑地,TỊ THỬ ĐỊA,thăm hỏi cuối hè,15
寒い,HÀN,lạnh,15
寒気,HÀN KHÍ,ớn lạnh,15
寒気,HÀN KHÍ,ớn lạnh,15
寒帯,HÀN ĐỚI,vùng băng giá,15
寒風,HÀN PHONG,gió lạnh,15
低い,ĐÊ,thấp,15
最低,TỐI ĐÊ,thấp nhất,15
低下,ĐÊ HẠ,hạ thấp,15
低音,ĐÊ ÂM,giọng trầm,15
低気圧,ĐÊ KHÍ ÁP,áp lực thấp,15
肯定,KHẲNG ĐỊNH,tích cực,15
弱い,NHƯỢC,yếu,15
弱点,NHƯỢC ĐIỂM,yếu đuối,15
弱る,NHƯỢC,suy yếu,15
病弱,BỆNH NHƯỢC,sức khỏe kém,15
弱肉強食,NHƯỢC NHỤC CƯỜNG THỰC,luật rừng,15
弱気,NHƯỢC KHÍ,gấu,15
暗い,ÁM,tối,15
真っ暗,CHÂN ÁM,màu đen,15
暗記する,ÁM KÍ,học thuộc lòng,15
暗殺,ÁM SÁT,sự ám sát,15
暗証番号,ÁM CHỨNG PHIÊN HÀO,số nhận dạng cá nhân,15
豆,ĐẬU,đậu,15
豆腐,ĐẬU HỦ,tàu hũ,15
コーヒー豆,ĐẬU,cà phê hạt,15
枝豆,CHI ĐẬU,đậu nành xanh,15
大豆,ĐẠI ĐẬU,đậu tương,15
豆乳,ĐẬU NHŨ,sữa đậu nành,15
納豆,NẠP ĐẬU,natto,15
光,QUANG,ánh sáng,15
光る,QUANG,sáng,15
観光,QUAN QUANG,du lịch,15
日光,NHẬT QUANG,ánh sáng mặt trời,15
光線,QUANG TUYẾN,tia,15
光景,QUANG CẢNH,cảnh tượng,15
光熱費,QUANG NHIỆT PHÍ,chi phí tiện ích,15
止まる,CHỈ,dừng lại,16
止める,CHỈ,dừng lại,16
中止,TRUNG CHỈ,"gián đoạn, ngưng",16
止まれ,CHỈ,dừng lại,16
禁止する,CẤM CHỈ,cấm chỉ,16
停止する,ĐÌNH CHỈ,dừng lại,16
廃止する,PHẾ CHỈ,bỏ,16
防止する,PHÒNG CHỈ,để ngăn chặn,16
歩く,BỘ,đi bộ,16
散歩する,TÁN BỘ,đi bộ,16
一歩,NHẤT BỘ,bước đi,16
進歩,TIẾN BỘ,tiến bộ,16
歩道,BỘ ĐẠO,đường đi bộ,16
歩み,BỘ,đi dạo,16
歩合,BỘ HỢP,hoa hồng,16
歩行者,BỘ HÀNH GIẢ,người đi bộ,16
洗う,TẨY,rửa,16
お手洗い,THỦ TẨY,phòng vệ sinh,16
洗濯する,TẨY TRẠC,rửa,16
洗剤,TẨY TỄ,bột giặt,16
洗顔,TẨY NHAN,rửa mặt,16
洗礼,TẨY LỄ,phép rửa,16
急に,CẤP,đột ngột,16
急ぐ,CẤP,vội vàng,16
急行,CẤP HÀNH,phát biểu,16
特急,ĐẶC CẤP,tốc hành,16
至急,CHÍ CẤP,khẩn cấp,16
緊急,KHẨN CẤP,khẩn cấp,16
緊急者,KHẨN CẤP GIẢ,người cấp cứu,16
急用,CẤP DỤNG,kinh doanh cấp bách,16
閉まる,BẾ,gần,16
閉める,BẾ,gần,16
閉じる,BẾ,gần,16
閉会する,BẾ HỘI,đóng cửa để,16
閉店,BẾ ĐIẾM,đóng,16
閉鎖,BẾ TỎA,đóng kín,16
閉口する,BẾ KHẨU,nó được đóng,16
引く,DẪN,kéo,16
引き出し,DẪN XUẤT,ngăn kéo,16
引き出す,DẪN XUẤT,rút ra,16
引っ越す,DẪN VIỆT,chuyển động,16
引き分け,DẪN ,rút ra,16
割り引き,CÁT DẪN,giảm giá,16
引用,DẪN DỤNG,trích dẫn,16
引力,DẪN LỰC,sức hút,16
知る,TRI,biết,16
知らせる,TRI,báo,16
知り合い,TRI HỢP,sự quen biết,16
承知する,THỪA TRI,hãy nhận biết,16
知人,TRI NHÂN,sự quen biết,16
知識,TRI THỨC,kiến thức,16
知性,TRI TÍNH,sự thông minh,16
知事,TRI SỰ,thống đốc,16
医者,Y GIẢ,bác sĩ,17
医学,Y HỌC,y học,17
歯医者,XỈ Y GIẢ,nha sĩ,17
医院,Y VIỆN,dưỡng đường,17
医療,Y LIỆU,chăm sóc y tế,17
医師,Y SƯ,bác sĩ,17
医薬品,Y DƯỢC PHẨM,dược phẩm,17
終わる,CHUNG,đầu,17
終わり,CHUNG,đầu,17
終える,CHUNG,hoàn thành,17
最終,TỐI CHUNG,cuối cùng,17
終了,CHUNG LIỄU,đầu,17
終電,CHUNG ĐIỆN,chuyến cuối,17
終点,CHUNG ĐIỂM,điểm cuối,17
始終,THỦY CHUNG,từ đầu đến cuối,17
石,THẠCH,đá,17
宝石,BẢO THẠCH,ngọc,17
石鹸,THẠCH ,xà bông,17
石油,THẠCH DU,dầu,17
石炭,THẠCH THAN,than đá,17
磁石,TỪ THẠCH,nam châm,17
留学する,LƯU HỌC,du học,17
留学生,"LƯU HỌC SANH,SINH",sinh viên nước ngoài,17
留守番電話,LƯU THỦ PHIÊN ĐIỆN THOẠI,máy trả lời,17
留める,LƯU,đóng lại,17
書留,THƯ LƯU,đăng ký,17
有名な,HỮU DANH,nổi danh,17
有る,HỮU,có,17
有料,HỮU LIỆU,thuế đường,17
有利な,HỮU LỢI,thuận tiện,17
有効な,HỮU HIỆU,có hiệu lực,17
有能な,HỮU NĂNG,thẩm quyền,17
有り難い,HỮU NAN,chân phước,17
有無,HỮU ,sự hiện diện hay vắng mặt,17
工業,CÔNG NGHIỆP,công nghiệp,17
授業,THỤ NGHIỆP,học phí,17
卒業,TỐT NGHIỆP,tốt nghiệp,17
職業,CHỨC NGHIỆP,nghề,17
企業,XÍ NGHIỆP,công ty,17
営業宇宙,DOANH NGHIỆP VŨ TRỤ,không gian bán hàng,17
自業自得,TỰ NGHIỆP TỰ ĐẮC,tự làm tự chịu,17
農業,NÔNG NGHIỆP,nông nghiệp,17
働く,ĐỘNG,công việc,17
共働き,CỘNG ĐỘNG,hai thu nhập,17
働き者,ĐỘNG GIẢ,chăm chỉ,17
労働,LAO ĐỘNG,việc làm,17
労働者,LAO ĐỘNG GIẢ,công nhân,17
労働組合,LAO ĐỘNG TỔ HỢP,liên hiệp,17
仕事,SĨ SỰ,công việc,17
仕方,SĨ PHƯƠNG,đường,17
仕上げる,SĨ THƯỢNG,hoàn thành,17
仕返し,SĨ PHẢN,trả thù,17
奉仕活動,PHỤNG SĨ HOẠT ĐỘNG,vượt hơn,17
仕える,SĨ,phục vụ,17
給仕,CẤP SĨ,phục vụ,17
図書館,ĐỒ THƯ QUÁN,thư viện,18
地図,ĐỊA ĐỒ,bản đồ,18
図書館,ĐỒ THƯ QUÁN,thư viện,18
図表,ĐỒ BIỂU,đồ thị,18
合図,HỢP ĐỒ,cây cơ bida,18
意図,Ý ĐỒ,ý định,18
図る,ĐỒ,kế hoạch,18
図書館,ĐỒ THƯ QUÁN,thư viện,18
映画館,ÁNH HỌA QUÁN,rạp chiếu phim,18
大使館,ĐẠI SỬ QUÁN,tòa đại sứ,18
旅館,LỮ QUÁN,quán trọ,18
会館,HỘI QUÁN,đại sảnh,18
美術館,MĨ THUẬT QUÁN,viện bảo tàng,18
博物館,BÁC VẬT QUÁN,viện bảo tàng,18
水族館,THỦY TỘC QUÁN,bể nuôi cá,18
借りる,TÁ,thuê,18
借家,TÁ GIA,nhà cho thuê,18
借金,TÁ KIM,nợ nần,18
借地,TÁ ĐỊA,nhà cho mướn,18
貸し借り,THẢI TÁ,cho vay và đi vay,18
貸す,THẢI,cho vay,18
貸し出し,THẢI XUẤT,cho vay,18
貸し切り,THẢI THIẾT,hiến chương,18
賃貸マンション,NHẪM THẢI,căn hộ cho thuê,18
世界,THẾ GIỚI,thế giới,18
世話,THẾ THOẠI,chăm sóc,18
世紀,THẾ KỈ,thế kỷ,18
世間,THẾ GIAN,thế giới,18
世代,THẾ ĐẠI,thế hệ,18
世の中,THẾ TRUNG,thế giới,18
世論,THẾ LUẬN,ý kiến ​​công chúng,18
お世辞,THẾ TỪ,nịnh hót,18
世界,THẾ GIỚI,thế giới,18
限界,HẠN GIỚI,giới hạn,18
境界,CẢNH GIỚI,ranh giới,18
政界,"CHÍNH,CHÁNH GIỚI",chính trị thế giới,18
視界,THỊ GIỚI,thị giác,18
業界,NGHIỆP GIỚI,công nghiệp,18
市民,THỊ DÂN,công dân,18
国民,QUỐC DÂN,quốc dân,18
住民,TRỤ DÂN,cư dân,18
民主主義,DÂN CHỦ CHỦ NGHĨA,chế độ dân chủ,18
民族,DÂN TỘC,cuộc đua,18
難民,NAN DÂN,người tị nạn,18
民,DÂN,người,18
民間,DÂN GIAN,riêng,18
意味,Ý VỊ,ý nghĩa,18
注意する,CHÚ Ý,chú ý,18
意見,Ý KIẾN,ý kiến,18
用意する,DỤNG Ý,chuẩn bị,18
好意,HẢO Ý,ủng hộ,18
意外な,Ý NGOẠI,làm ngạc nhiên,18
意思,Ý TƯ,mục đích,18
意地悪な,Ý ĐỊA ÁC,nghĩa là,18
顔,NHAN,mặt,19
笑顔,TIẾU NHAN,nụ cười,19
洗顔,TẨY NHAN,rửa mặt,19
顔つき,NHAN,nhìn,19
似顔絵,TỰ NHAN HỘI,chân dung,19
特別な,ĐẶC BIỆT,đặc biệt,19
特に,ĐẶC,đặc biệt,19
特急電車,ĐẶC CẤP ĐIỆN XA,tàu tốc hành,19
独特な,ĐỘC ĐẶC,không bình thường,19
特色,ĐẶC SẮC,đặc tính,19
特徴,ĐẶC TRƯNG,tính năng,19
特技,ĐẶC KĨ,kỹ năng đặc biệt,19
竹,TRÚC,cây tre,19
竹の子,TRÚC TỬ,măng tre,19
竹林,TRÚC LÂM,rừng tre,19
答える,ĐÁP,trả lời,19
答え,ĐÁP,sự trả lời,19
答案,ĐÁP ÁN,giấy kiểm tra,19
解答,GIẢI ĐÁP,lời giải,19
回答,HỒI ĐÁP,câu trả lời,19
返答,PHẢN ĐÁP,câu trả lời,19
同じ,ĐỒNG,giống nhau,19
同時,ĐỒNG THỜI,cùng một lúc,19
同僚,ĐỒNG LIÊU,bạn đồng nghiệp,19
共同,CỘNG ĐỒNG,kết hợp,19
同級生,"ĐỒNG CẤP SANH,SINH",bạn cùng trường,19
同情する,ĐỒNG TÌNH,thông cảm,19
同封する,ĐỒNG PHONG,kèm theo,19
集める,TẬP,sưu tầm,19
集まる,TẬP,tụ họp,19
募集する,MỘ TẬP,tuyển mộ,19
集会,TẬP HỘI,tập hợp,19
集中する,TẬP TRUNG,tập trung,19
集団,TẬP ĐOÀN,dân số,19
集う,TẬP,họp lại,19
～以上,DĨ THƯỢNG,hoặc nhiều hơn để,19
～以下,DĨ HẠ,hoặc ít hơn để,19
～以外,DĨ NGOẠI,trừ ~,19
～以内,DĨ NỘI,trong thời hạn ~,19
以前,DĨ TIỀN,trước,19
以後,DĨ HẬU,sau đó,19
～以来,DĨ LAI,kể từ ~,19
場所,"TRÀNG,TRƯỜNG SỞ",vị trí,20
場合,"TRÀNG,TRƯỜNG HỢP",trường hợp,20
会場,"HỘI TRÀNG,TRƯỜNG",địa điểm,20
工場,"CÔNG TRÀNG,TRƯỜNG",nhà máy,20
売り場,"MẠI TRÀNG,TRƯỜNG",bộ,20
駐車場,"TRÚ XA TRÀNG,TRƯỜNG",đậu xe,20
広場,"QUẢNG TRÀNG,TRƯỜNG",quảng trường,20
市場,"THỊ TRÀNG,TRƯỜNG",thị trường,20
どんな所,SỞ,chổ nào,20
台所,THAI SỞ,nhà bếp,20
住所,TRỤ SỞ,địa chỉ,20
近所,CẬN SỞ,vùng lân cận,20
場所,"TRÀNG,TRƯỜNG SỞ",vị trí,20
事務所,SỰ VỤ SỞ,văn phòng,20
市役所,THỊ DỊCH SỞ,toà thị chính,20
食堂,THỰC ĐƯỜNG,quán ăn tự phục vụ,20
講堂,GIẢNG ĐƯỜNG,giảng đường,20
堂々と,ĐƯỜNG,đế vương,20
公会堂,CÔNG HỘI ĐƯỜNG,tòa thị chính,20
国会議事堂,QUỐC HỘI NGHỊ SỰ ĐƯỜNG,nhà quốc hội,20
長野県,TRƯỜNG DÃ HUYỆN,quận nagano,20
県庁,HUYỆN SẢNH,chính quyền tỉnh,20
県知事,HUYỆN TRI SỰ,chủ tịch quận,20
県立,HUYỆN LẬP,quận,20
都道府県,ĐÔ ĐẠO PHỦ HUYỆN,tình thành,20
池,TRÌ,ao,20
電池,ĐIỆN TRÌ,ắc quy,20
溜め池, TRÌ,ao,20
貯水池,TRỮ THỦY TRÌ,bể chứa nước,20
用水地,DỤNG THỦY ĐỊA,vùng nước,20
品物,PHẨM VẬT,hàng hóa,20
日曜便,NHẬT DIỆU TIỆN,các chuyến bay chủ nhật,20
製品,CHẾ PHẨM,sản phẩm,20
必需品,TẤT NHU PHẨM,cần thiết,20
作品,TÁC PHẨM,công việc,20
上品な,THƯỢNG PHẨM,tao nhã,20
下品な,HẠ PHẨM,không đứng đắn,20
食料品,THỰC LIỆU PHẨM,tạp hóa,20
通る,THÔNG,đi qua,20
通う,THÔNG,đi học,20
通り,THÔNG,đường phố,20
交通,GIAO THÔNG,giao thông,20
通訳,THÔNG DỊCH,sự giải thích,20
普通の,PHỔ THÔNG,thường dùng,20
通学,THÔNG HỌC,giao hoán,20
通勤,THÔNG CẦN,đi lại,20
丸い,HOÀN,tròn,21
丸い,HOÀN,tròn,21
丸める,HOÀN,tròn,21
弾丸,"ĐÀN,ĐẠN HOÀN",đạn,21
冷たい,LÃNH,lạnh,21
冷える,LÃNH,mát mẻ,21
冷やす,LÃNH,mát mẻ,21
冷ます,LÃNH,mát mẻ,21
冷蔵庫,LÃNH TÀNG KHỐ,tủ lạnh,21
冷房,LÃNH PHÒNG,làm lạnh,21
冷凍する,LÃNH ĐÔNG,đông lại,21
冷静な,LÃNH TĨNH,yên lặng,21
甘い,CAM,ngọt,21
甘やかす,CAM,âu yếm,21
甘える,CAM,nịnh nọt trên,21
甘味料,CAM VỊ LIỆU,viên ngọt,21
果物,QUẢ VẬT,trái cây,21
効果,HIỆU QUẢ,hiệu ứng,21
果実,QUẢ THỰC,trái cây,21
果たして,QUẢ,thực sự,21
成果,THÀNH QUẢ,kết quả,21
卵,NOÃN,trứng,21
卵黄,NOÃN HOÀNG,lòng đỏ trứng,21
卵白,NOÃN BẠCH,lòng trắng trứng,21
卵焼き,NOÃN THIÊU,trứng chiên,21
塩,DIÊM,muối,21
塩荒い,DIÊM HOANG,muối thô,21
食塩,THỰC DIÊM,muối,21
塩分,DIÊM ,muối,21
塩水,DIÊM THỦY,nước muối,21
辛い,TÂN,đau,22
塩辛い,DIÊM TÂN,mặn,22
香辛料,HƯƠNG TÂN LIỆU,đồ gia vị,22
辛抱,TÂN BÃO,kiên nhẫn,22
辛し,TÂN,tsurashi,22
辛い,TÂN,đau,22
焼く,THIÊU,nướng,21
焼ける,THIÊU,đốt cháy,21
夕焼け,TỊCH THIÊU,lúc mặt trời lặn,21
日焼け,NHẬT THIÊU,cháy nắng,21
焼き鳥,THIÊU ĐIỂU,cá nướng,21
焼肉,THIÊU NHỤC,thịt nướng,21
燃焼,NHIÊN THIÊU,sự cháy,21
固い,CỐ,chắc chắn,21
固まる,CỐ,chắc chắn,21
固体,CỐ THỂ,chắc,21
固定,CỐ ĐỊNH,đông lại,21
頑固な,NGOAN CỐ,bướng bỉnh,21
固有の,CỐ HỮU,đặc biệt,21
一個,NHẤT CÁ,cái,21
個人,CÁ NHÂN,cá nhân,21
個人主義,CÁ NHÂN CHỦ NGHĨA,chủ nghĩa cá nhân,21
個展,CÁ TRIỂN,chương solo,21
個性,CÁ TÍNH,cá nhân,21
個数,"CÁ SỔ,SỐ",số,21
個室,CÁ THẤT,phòng riêng,21
泣く,KHẤP,khóc,22
泣き声,KHẤP THANH,khóc,22
泣き虫,KHẤP TRÙNG,tiếng khóc trẻ con,22
嬉し泣き,HI KHẤP,tôi đã khóc trong niềm vui,22
号泣する,HÀO KHẤP,khóc để,22
怒る,NỘ,nổi giận,22
怒り,NỘ,sự phẫn nộ,22
怒鳴り,NỘ MINH,la hét,22
悲しい,BI,buồn,22
悲しむ,BI,thương tiếc,22
悲劇,BI KỊCH,thảm kịch,22
悲惨な,BI THẢM,khốn khổ,22
悲観する,BI QUAN,hãy nhìn vào mặt tối của sự vật,22
痛い,THỐNG,đau,22
痛み,THỐNG,đau,22
頭痛,ĐẦU THỐNG,đau đầu,22
苦痛,KHỔ THỐNG,đau,22
痛み止め,THỐNG CHỈ,thuốc giảm đau,22
腹痛,PHÚC THỐNG,đau bụng,22
腰痛,YÊU THỐNG,đau lưng,22
心配する,TÂM PHỐI,lo,22
配る,PHỐI,trao,22
配達,PHỐI ĐẠT,giao hàng,22
支配,CHI PHỐI,quyền thống trị,22
配偶者,PHỐI NGẪU GIẢ,vợ,22
支配人,CHI PHỐI NHÂN,người quản lý,22
宅配便,TRẠCH PHỐI TIỆN,giao hàng tận nhà,22
困る,KHỐN,khó,22
困難な,KHỐN NAN,khó khăn,22
貧困,BẦN KHỐN,nghèo nàn,22
困惑,KHỐN HOẶC,puzzle,22
感じる,CẢM,cảm nhận,22
感じ,CẢM,cảm nhận,22
感動する,CẢM ĐỘNG,hãy ấn tượng,22
感謝,CẢM TẠ,cảm ơn,22
感想,CẢM TƯỞNG,những ấn tượng,22
感激する,CẢM KÍCH,truyền cảm,22
感心する,CẢM TÂM,chiêm ngưỡng,22
覚える,GIÁC,nhớ lại,23
感覚,CẢM GIÁC,feeling,23
目が覚める,MỤC GIÁC,thức dậy,23
自覚する,TỰ GIÁC,thực hiện,23
味覚,VỊ GIÁC,mùi vị,23
視覚,THỊ GIÁC,thị lực,23
目覚まし時計,MỤC GIÁC THỜI KẾ,đồng hồ báo thức,23
忘れる,VONG,quên,23
忘れ物,VONG VẬT,điều trái phía sau,23
忘れっぽい,VONG,hay quên,23
忘年会,VONG NIÊN HỘI,tổng kết cuối năm,23
予定,DỮ ĐỊNH,kế hoạch,23
定休日,ĐỊNH HƯU NHẬT,kỳ nghỉ thường xuyên,23
決定,QUYẾT ĐỊNH,phán quyết,23
肯定する,KHẲNG ĐỊNH,xác nhận,23
否定する,PHỦ ĐỊNH,từ chối,23
勘定,KHÁM ĐỊNH,trương mục,23
定期券,ĐỊNH KÌ KHOÁN,vé xem thể thao trong mùa,23
定める,ĐỊNH,thiết,23
受ける,THỤ,nhận,23
受付/受け付け,THỤ PHÓ THỤ PHÓ,tiếp nhận/chấp nhận,23
受験,THỤ NGHIỆM,kỳ thi tuyển sinh,23
受け取る,THỤ THỦ,nhận,23
受かる,THỤ,đèo,23
受け身/受身,THỤ  THỤ ,bị động/thụ động,23
受信,THỤ TÍN,tiếp tân,23
練習,LUYỆN TẬP,tập luyện,23
訓練,HUẤN LUYỆN,đào tạo,23
練る,LUYỆN,nhào,23
試練,THÍ LUYỆN,thử thách,23
洗練,TẨY LUYỆN,tinh tế,23
未練,VỊ LUYỆN,hối tiếc,23
生徒,"SANH,SINH ĐỒ",sinh viên,23
徒歩で,ĐỒ BỘ,bằng chân,23
イスラム教徒,GIÁO ĐỒ,hồi giáo,23
キリスト教徒,GIÁO ĐỒ,đạo Cơ đốc,23
踊る,DŨNG,nhảy múa,24
踊り,DŨNG,nhảy,24
日本舞踊,NHẬT BỔN VŨ DŨNG,múa cổ điển nhật bản,24
盆踊り,BỒN DŨNG,múa Bon,24
違う,VI,khác nhau,23
間違える,GIAN VI,sai lầm,23
間違い,GIAN VI,sai lầm,23
違い,VI,khác nhau,23
違反,VI PHẢN,sự vi phạm,23
勘違い,KHÁM VI,sự hiểu lầm,23
相違,TƯƠNG VI,khác nhau,23
皆さん,GIAI,những người,23
皆,GIAI,những người,23
皆勤,GIAI CẦN,perfect tham dự,23
皆目,GIAI MỤC,toàn bộ,23
皆無,GIAI ,hư không,23
彼,BỈ,anh ấy,23
彼ら,BỈ,họ,23
彼女,BỈ NỮ,cô ấy,23
彼氏,BỈ THỊ,bạn trai,23
彼岸,BỈ NGẠN,tuần phân điểm,23
全部,TOÀN BỘ,tất cả,24
部屋,BỘ ỐC,phòng,24
部長,BỘ TRƯỜNG,người quản lý,24
一部,NHẤT BỘ,một số,24
テニス部,BỘ,câu lạc bộ tennis,24
工学部,CÔNG HỌC BỘ,bộ phận kỹ thuật,24
大部分,ĐẠI BỘ ,đa số,24
荷物,HÀ VẬT,hành lý,24
荷造り,HÀ TẠO,đóng gói,24
重荷,TRỌNG HÀ,gánh nặng,24
入荷,NHẬP HÀ,khi hàng,24
出荷,XUẤT HÀ,lô hàng,24
自由,TỰ DO,sự tự do,24
理由,LÍ DO,lý do,24
パリ経由,KINH DO,via paris,24
不自由な,BẤT TỰ DO,bất tiện,24
由来,DO LAI,gốc,24
由緒ある,DO TỰ,mùa hái nho,24
届ける,GIỚI,giao hàng,24
届く,GIỚI,đến,24
婚姻届,HÔN NHÂN GIỚI,đăng ký kết hôn,24
欠席届,KHIẾM TỊCH GIỚI,thông báo nghỉ,24
届け出る,GIỚI XUẤT,báo cáo,24
払う,PHẤT,trả,24
支払い,CHI PHẤT,thanh toán,24
払い戻す,PHẤT LỆ,refund,24
払い込む,PHẤT VÀO,thanh toán bằng,24
払拭する,PHẤT ,gạt sang một bên,24
選択する,TUYỂN TRẠCH,lựa chọn,24
洗濯物,TẨY TRẠC VẬT,giặt ủi,24
洗濯機,TẨY TRẠC CƠ,may giặt,24
お宅,TRẠCH,ngôi nhà của bạn,24
帰宅,QUY TRẠCH,trở về nhà,24
自宅,TỰ TRẠCH,nhà,24
住宅,TRỤ TRẠCH,nhà ở,24
宅配便,TRẠCH PHỐI TIỆN,giao hàng tận nhà,24
社宅,XÃ TRẠCH,nhà ở thuộc công ty,24
平日,BÌNH NHẬT,ngày trong tuần,25
平らな,BÌNH,bằng phẳng,25
平和,BÌNH HÒA,hòa bình,25
平成,BÌNH THÀNH,heisei,25
平均,BÌNH QUÂN,trung bình,25
公平,CÔNG BÌNH,công bằng,25
平等,BÌNH ĐẲNG,bình đẳng,25
平たい,BÌNH,bằng phẳng,25
戦う,CHIẾN,cuộc chiến đấu,25
戦争,CHIẾN TRANH,chiến tranh,25
戦い,CHIẾN,cuộc chiến đấu,25
作戦,TÁC CHIẾN,chiến lược,25
冷戦,LÃNH CHIẾN,chiến tranh lạnh,25
反戦,PHẢN CHIẾN,chống chiến tranh,25
挑戦,KHIÊU CHIẾN,thách,25
戦,CHIẾN,chiến tranh,25
政治,"CHÍNH,CHÁNH TRỊ",chính trị,25
政治家,"CHÍNH,CHÁNH TRỊ GIA",chính trị gia,25
政党,"CHÍNH,CHÁNH ĐẢNG",buổi tiệc,25
政府,"CHÍNH,CHÁNH PHỦ",chính phủ,25
行政,"HÀNH CHÍNH,CHÁNH",chính phủ,25
財政,"TÀI CHÍNH,CHÁNH",tài chánh,25
政権,"CHÍNH,CHÁNH QUYỀN",chế độ,25
政策,"CHÍNH,CHÁNH SÁCH",chính sách,25
経験,KINH NGHIỆM,kinh nghiệm,25
経済,KINH TẾ,kinh tế,25
パリ経由,KINH DO,theo đường paris,25
経営,KINH DOANH,quản lý,25
神経,THẦN KINH,thần kinh,25
